city,city_ascii,lat,lng,pop,country,iso2,iso3,province,id
Auckland,Auckland,-36.850013,174.7649808,759510,New Zealand,NZ,NZL,Auckland,4291
Somoto,Somoto,13.47599712,-86.58299659,20316,Nicaragua,NI,NIC,Madriz,4292
Ocotal,Ocotal,13.62999605,-86.47299861,33928,Nicaragua,NI,NIC,Nueva Segovia,4293
San Carlos,San Carlos,11.1999961,-84.83329749,13451,Nicaragua,NI,NIC,Nicaragua,4294
Jinotepe,Jinotepe,11.84599813,-86.19499748,29507,Nicaragua,NI,NIC,Carazo,4295
Jinotega,Jinotega,13.09100402,-86.00000362,51073,Nicaragua,NI,NIC,Jinotega,4296
Masaya,Masaya,11.96900098,-86.09499852,130113,Nicaragua,NI,NIC,Masaya,4297
San Juan del Sur,San Juan del Sur,11.24999676,-85.86004114,5032,Nicaragua,NI,NIC,Nicaragua,4298
Esteli,Esteli,13.08998781,-86.35998478,102130.5,Nicaragua,NI,NIC,Estelí,4299
Boaco,Boaco,12.46997398,-85.66000167,21572,Nicaragua,NI,NIC,Boaco,4300
Juigalpa,Juigalpa,12.10999595,-85.37996708,35451,Nicaragua,NI,NIC,Chontales,4301
Rivas,Rivas,11.44037274,-85.8199919,31117,Nicaragua,NI,NIC,Nicaragua,4302
San Juan de Nicaragua,San Juan de Nicaragua,10.92040448,-83.69999211,863,Nicaragua,NI,NIC,Nicaragua,4303
Granada,Granada,11.93372764,-85.94998397,97314,Nicaragua,NI,NIC,Granada,4304
Chinandega,Chinandega,12.63037762,-87.13004114,132705,Nicaragua,NI,NIC,Chinandega,4305
Matagalpa,Matagalpa,12.91707847,-85.91665267,106514.5,Nicaragua,NI,NIC,Matagalpa,4306
Puerto Cabezas,Puerto Cabezas,14.03334108,-83.38337061,38318,Nicaragua,NI,NIC,Atlántico Norte,4307
Leon,Leon,12.43555747,-86.87943628,154489.5,Nicaragua,NI,NIC,León,4308
Bluefields,Bluefields,11.99997683,-83.76494938,40033,Nicaragua,NI,NIC,Atlántico Sur,4309
Managua,Managua,12.15301658,-86.26849166,920000,Nicaragua,NI,NIC,Managua,4310
Goure,Goure,13.98740074,10.2700085,13291.5,Niger,NE,NER,Zinder,4311
Gaya,Gaya,11.88817486,3.446652383,29394.5,Niger,NE,NER,Dosso,4312
Tillaberi,Tillaberi,14.21203819,1.453078978,13812,Niger,NE,NER,Niamey,4313
Ayorou,Ayorou,14.73179974,0.919468138,14001,Niger,NE,NER,Niamey,4314
Birni Nkonni,Birni Nkonni,13.79043601,5.259926716,56677.5,Niger,NE,NER,Tahoua,4315
Madaoua,Madaoua,14.07618085,5.95859208,19954,Niger,NE,NER,Tahoua,4316
Diffa,Diffa,13.31705406,12.60888383,29468,Niger,NE,NER,Diffa,4317
Nguigmi,Nguigmi,14.25317263,13.11081702,15318,Niger,NE,NER,Diffa,4318
Dosso,Dosso,13.05001609,3.200000772,46481.5,Niger,NE,NER,Dosso,4319
Arlit,Arlit,18.81997398,7.32998124,90000,Niger,NE,NER,Agadez,4320
Djado,Djado,21.01498212,12.30750688,10,Niger,NE,NER,Agadez,4321
Maradi,Maradi,13.49164288,7.096403767,198021,Niger,NE,NER,Maradi,4322
Tahoua,Tahoua,14.89998069,5.259926716,98190.5,Niger,NE,NER,Tahoua,4323
Zinder,Zinder,13.79999615,8.983317015,210891,Niger,NE,NER,Zinder,4324
Niamey,Niamey,13.51670595,2.116656045,828895.5,Niger,NE,NER,Niamey,4325
Agadez,Agadez,16.99587343,7.98280961,103165.5,Niger,NE,NER,Agadez,4326
Umuahia,Umuahia,5.532003041,7.486002487,264662,Nigeria,NG,NGA,Abia,4327
Uyo,Uyo,5.007996056,7.849998524,495756,Nigeria,NG,NGA,Akwa Ibom,4328
Owerri,Owerri,5.492997053,7.026003588,215038,Nigeria,NG,NGA,Imo,4329
Dutse,Dutse,11.7991891,9.350334607,17129,Nigeria,NG,NGA,Jigawa,4330
Damaturu,Damaturu,11.74899608,11.96600457,255895,Nigeria,NG,NGA,Yobe,4331
Iwo,Iwo,7.629959329,4.179992634,208688.5,Nigeria,NG,NGA,Osun,4332
Iseyin,Iseyin,7.970016092,3.590002806,98071,Nigeria,NG,NGA,Oyo,4333
Biu,Biu,10.62042279,12.18999467,64619.5,Nigeria,NG,NGA,Borno,4334
Bama,Bama,11.5203937,13.69000647,86410,Nigeria,NG,NGA,Borno,4335
Aba,Aba,5.100397968,7.34998002,874385,Nigeria,NG,NGA,Abia,4336
Opobo,Opobo,4.570404479,7.559993041,34911,Nigeria,NG,NGA,Akwa Ibom,4337
Orlu,Orlu,5.783715433,7.033306843,9351,Nigeria,NG,NGA,Imo,4338
Oturkpo,Oturkpo,7.190399596,8.129984089,68220,Nigeria,NG,NGA,Benue,4339
Calabar,Calabar,4.960406513,8.330023558,354656.5,Nigeria,NG,NGA,Cross River,4340
Wukari,Wukari,7.870409769,9.780012572,74380.5,Nigeria,NG,NGA,Taraba,4341
Jalingo,Jalingo,8.900372741,11.36001949,103773,Nigeria,NG,NGA,Taraba,4342
Kontagora,Kontagora,10.4003587,5.469939737,62144,Nigeria,NG,NGA,Niger,4343
Bida,Bida,9.080413431,6.01001013,172752.5,Nigeria,NG,NGA,Niger,4344
Abeokuta,Abeokuta,7.160427265,3.350017455,441231,Nigeria,NG,NGA,Ogun,4345
Ijebu Ode,Ijebu Ode,6.820448017,3.920008503,204501,Nigeria,NG,NGA,Ogun,4346
Akure,Akure,7.250395934,5.199982054,420594,Nigeria,NG,NGA,Ondo,4347
Ikare,Ikare,7.530430521,5.759999551,899965.5,Nigeria,NG,NGA,Ondo,4348
Owo,Owo,7.200398986,5.589984089,200912,Nigeria,NG,NGA,Ondo,4349
Ondo,Ondo,7.0904057,4.840004027,256444,Nigeria,NG,NGA,Ondo,4350
Ado Ekiti,Ado Ekiti,7.630372741,5.219980834,446749,Nigeria,NG,NGA,Ekiti,4351
Ife,Ife,7.480433572,4.560021117,482365,Nigeria,NG,NGA,Osun,4352
Oshogbo,Oshogbo,7.770364196,4.560021117,408245,Nigeria,NG,NGA,Osun,4353
Oyo,Oyo,7.850436828,3.929982054,475016.5,Nigeria,NG,NGA,Oyo,4354
Awka,Awka,6.210433572,7.06999711,400828.5,Nigeria,NG,NGA,Anambra,4355
Onitsha,Onitsha,6.140412007,6.779988972,73374,Nigeria,NG,NGA,Anambra,4356
Azare,Azare,11.68040977,10.19001339,87912.5,Nigeria,NG,NGA,Bauchi,4357
Bauchi,Bauchi,10.3103642,9.84000891,244350.5,Nigeria,NG,NGA,Bauchi,4358
Gombe,Gombe,10.29044293,11.16995357,260312,Nigeria,NG,NGA,Gombe,4359
Kumo,Kumo,10.04570335,11.21305172,19249,Nigeria,NG,NGA,Gombe,4360
Sapele,Sapele,5.890427265,5.680004434,235424,Nigeria,NG,NGA,Delta,4361
Nsukka,Nsukka,6.867034321,7.383362995,111017,Nigeria,NG,NGA,Enugu,4362
Lokoja,Lokoja,7.800388203,6.739939737,52650.5,Nigeria,NG,NGA,Kogi,4363
Idah,Idah,7.110404479,6.739939737,71895,Nigeria,NG,NGA,Kogi,4364
Lafia,Lafia,8.490423603,8.5200378,79470.5,Nigeria,NG,NGA,Nassarawa,4365
Keffi,Keffi,8.849032205,7.873617308,77056.5,Nigeria,NG,NGA,Nassarawa,4366
Funtua,Funtua,11.5203937,7.320007689,158643,Nigeria,NG,NGA,Katsina,4367
Katsina,Katsina,12.99040733,7.599990599,432149,Nigeria,NG,NGA,Katsina,4368
Gusau,Gusau,12.1704057,6.659996296,185925,Nigeria,NG,NGA,Zamfara,4369
Nguru,Nguru,12.8803882,10.44999752,82481,Nigeria,NG,NGA,Yobe,4370
Gashua,Gashua,12.87049217,11.03998734,74825.5,Nigeria,NG,NGA,Yobe,4371
Potiskum,Potiskum,11.7103821,11.0799849,82733.5,Nigeria,NG,NGA,Yobe,4372
Birnin Kebbi,Birnin Kebbi,12.45041445,4.199939737,102340.5,Nigeria,NG,NGA,Kebbi,4373
Koko,Koko,11.42319033,4.516974649,25792,Nigeria,NG,NGA,Kebbi,4374
Mubi,Mubi,10.2703408,13.2700321,214710,Nigeria,NG,NGA,Adamawa,4375
Numan,Numan,9.460441914,12.04002966,45173,Nigeria,NG,NGA,Adamawa,4376
Ilorin,Ilorin,8.490010192,4.549995889,701742,Nigeria,NG,NGA,Kwara,4377
Minna,Minna,9.619992898,6.550028848,249038,Nigeria,NG,NGA,Niger,4378
Zaria,Zaria,11.0799813,7.710009724,754836.5,Nigeria,NG,NGA,Kaduna,4379
Jos,Jos,9.929973978,8.890041055,737068.5,Nigeria,NG,NGA,Plateau,4380
Yola,Yola,9.209992085,12.48000281,92253,Nigeria,NG,NGA,Adamawa,4381
Benin City,Benin City,6.340477314,5.620008096,929013,Nigeria,NG,NGA,Edo,4382
Maiduguri,Maiduguri,11.84996014,13.16001298,704230,Nigeria,NG,NGA,Borno,4383
Port Harcourt,Port Harcourt,4.810002257,7.010000772,1020000,Nigeria,NG,NGA,Rivers,4384
Makurdi,Makurdi,7.729979064,8.530011351,245367.5,Nigeria,NG,NGA,Benue,4385
Ibadan,Ibadan,7.380026264,3.929982054,2221285,Nigeria,NG,NGA,Oyo,4386
Ogbomosho,Ogbomosho,8.130006326,4.239988972,595063.5,Nigeria,NG,NGA,Oyo,4387
Warri,Warri,5.519958922,5.759999551,683064.5,Nigeria,NG,NGA,Delta,4388
Kaduna,Kaduna,10.52001548,7.440000365,1191296.5,Nigeria,NG,NGA,Kaduna,4389
Enugu,Enugu,6.450031351,7.499996703,688862,Nigeria,NG,NGA,Enugu,4390
Sokoto,Sokoto,13.06001548,5.240031289,648019.5,Nigeria,NG,NGA,Sokoto,4391
Abuja,Abuja,9.083333149,7.533328002,869067.5,Nigeria,NG,NGA,Federal Capital Territory,4392
Kano,Kano,11.99997683,8.5200378,3140000,Nigeria,NG,NGA,Kano,4393
Lagos,Lagos,6.443261653,3.391531071,4733768,Nigeria,NG,NGA,Lagos,4394
Sariwon,Sariwon,38.50700411,125.7620047,154942,North Korea,KP,PRK,Hwanghae-bukto,4395
Sin-Ni,Sin-Ni,39.48800415,125.4639966,19463,North Korea,KP,PRK,P'yongan-namdo,4396
Changyon,Changyon,38.25173362,125.1020691,44176,North Korea,KP,PRK,Hwanghae-namdo,4397
Anbyon,Anbyon,39.02817202,127.5185624,34993.5,North Korea,KP,PRK,Kangwon-do,4398
Munchon,Munchon,39.38130292,127.2517053,73619,North Korea,KP,PRK,Kangwon-do,4399
Kaesong,Kaesong,37.96399925,126.5644087,305333.5,North Korea,KP,PRK,Kaesong,4400
Chosan,Chosan,40.82547833,125.8008378,7786,North Korea,KP,PRK,Chagang-do,4401
Manpo,Manpo,41.14543296,126.2958463,186827,North Korea,KP,PRK,Chagang-do,4402
Sunchon,Sunchon,39.42360008,125.9389689,400629,North Korea,KP,PRK,P'yongan-namdo,4403
Kimhyonggwon,Kimhyonggwon,40.81752016,128.1553194,3839,North Korea,KP,PRK,Ryanggang,4404
Pyongsan,Pyongsan,38.33668968,126.3866418,66260,North Korea,KP,PRK,Hwanghae-bukto,4405
Ongjin,Ongjin,37.93710166,125.3570922,66721,North Korea,KP,PRK,Hwanghae-namdo,4406
Haeju,Haeju,38.039421,125.7143831,223313.5,North Korea,KP,PRK,Hwanghae-namdo,4407
Kilchu,Kilchu,40.96043133,129.3204162,82408.5,North Korea,KP,PRK,Hamgyong-bukto,4408
Musan,Musan,42.23043133,129.2303959,50942.5,North Korea,KP,PRK,Hamgyong-bukto,4409
Sonbong,Sonbong,42.33768577,130.4027274,44097.5,North Korea,KP,PRK,Hamgyong-bukto,4410
Kanggye,Kanggye,40.97322125,126.6032177,254522,North Korea,KP,PRK,Chagang-do,4411
Hungnam,Hungnam,39.82313641,127.6231555,548702,North Korea,KP,PRK,Hamgyong-namdo,4412
Taedong,Taedong,40.61709312,125.4501098,1884,North Korea,KP,PRK,P'yongan-bukto,4413
Chongju,Chongju,39.68128461,125.2163256,85417,North Korea,KP,PRK,P'yongan-bukto,4414
Hyeson,Hyeson,41.39273053,128.1927331,227461,North Korea,KP,PRK,Ryanggang,4415
Nampo,Nampo,38.76692078,125.4524338,791000,North Korea,KP,PRK,Namp'o-si,4416
Chongjin,Chongjin,41.78461875,129.79,499807,North Korea,KP,PRK,Hamgyong-bukto,4417
Kimchaek,Kimchaek,40.67230939,129.202749,187270,North Korea,KP,PRK,Hamgyong-bukto,4418
Hamhung,Hamhung,39.91005617,127.5454341,595670.5,North Korea,KP,PRK,Hamgyong-namdo,4419
Wonsan,Wonsan,39.16048952,127.4308158,322425,North Korea,KP,PRK,Kangwon-do,4420
Sinuiju,Sinuiju,40.08585939,124.4212837,167234,North Korea,KP,PRK,P'yongan-bukto,4421
Pyongyang,Pyongyang,39.0194387,125.7546907,2899398.5,North Korea,KP,PRK,P'yongyang,4422
Kyrenia,Kyrenia,35.3259991,33.33300361,26701,Northern Cyprus,,CYN,,4423
Ammochostos,Ammochostos,35.12502525,33.95001013,33016.5,Northern Cyprus,-99,CYN,,4424
Capitol Hill,Capitol Hill,15.21125368,145.7505761,1764,Northern Mariana Islands,MP,MNP,,4425
Arendal,Arendal,58.46475606,8.766000553,30916,Norway,NO,NOR,Aust-Agder,4426
Vossavangen,Vossavangen,60.63000316,6.441003463,5571,Norway,NO,NOR,Hordaland,4427
Leikanger,Hermansverk,61.18329612,6.849999471,1965,Norway,NO,NOR,Sogn og Fjordane,4428
Bærum,Baerum,59.91348606,11.34723651,113659,Norway,NO,NOR,Akershus,4429
Hamar,Hamar,60.82000207,11.06900156,29479,Norway,NO,NOR,Hedmark,4430
Tønsberg,Tonsberg,59.26400109,10.42100147,38914,Norway,NO,NOR,Vestfold,4431
Finnsnes,Finnsnes,69.24061729,18.00860592,3611,Norway,NO,NOR,Troms,4432
Gjøvik,Gjovik,60.80002138,10.7000081,20157.5,Norway,NO,NOR,Oppland,4433
Rørvik,Rorvik,64.86801597,11.20530025,2615,Norway,NO,NOR,Nord-Trøndelag,4434
Harstad,Harstad,68.7879059,16.51557043,19203,Norway,NO,NOR,Troms,4435
Ålesund,Alesund,62.54541872,6.388023233,45377,Norway,NO,NOR,Møre og Romsdal,4436
Sandnes,Sandnes,58.84541201,5.690029662,46911,Norway,NO,NOR,Rogaland,4437
Drammen,Drammen,59.75724265,10.19073686,85437.5,Norway,NO,NOR,Buskerud,4438
Moss,Moss,59.43697797,10.66915727,35696.5,Norway,NO,NOR,Ãstfold,4439
Steinkjer,Steinkjer,64.01706016,11.50001094,11193.5,Norway,NO,NOR,Nord-Trøndelag,4440
Svolvær,Svolvaer,68.23328859,14.56669714,4197,Norway,NO,NOR,Nordland,4441
Mo i Rana,Mo i Rana,66.31660972,14.16666988,19131,Norway,NO,NOR,Nordland,4442
Narvik,Narvik,68.38315025,17.28999345,19236.5,Norway,NO,NOR,Nordland,4443
Bodø,Bodo,67.24677227,14.39901132,31383.5,Norway,NO,NOR,Nordland,4444
Haugesund,Haugesund,59.4119149,5.277496703,36219.5,Norway,NO,NOR,Rogaland,4445
Stavanger,Stavanger,58.97000389,5.680004434,136999,Norway,NO,NOR,Rogaland,4446
Skien,Skien,59.19998985,9.600023558,73330,Norway,NO,NOR,Telemark,4447
Namsos,Namsos,64.48331077,11.50001094,9035,Norway,NO,NOR,Nord-Trøndelag,4448
Alta,Alta,69.96664532,23.24167151,12077,Norway,NO,NOR,Finnmark,4449
Vadsø,Vadso,70.09659678,29.76574927,5139,Norway,NO,NOR,Finnmark,4450
Molde,Molde,62.74830039,7.183323526,16171.5,Norway,NO,NOR,Møre og Romsdal,4451
Lillehammer,Lillehammer,61.13328269,10.5000203,19319,Norway,NO,NOR,Oppland,4452
Kirkenes,Kirkenes,69.72500633,30.05164343,2728,Norway,NO,NOR,Finnmark,4453
Kristiansand,Kristiansand,58.16664207,8.000017862,58292,Norway,NO,NOR,Vest-Agder,4454
Hammerfest,Hammerfest,70.66127993,23.68800085,9967,Norway,NO,NOR,Finnmark,4455
Tromsø,Tromso,69.63507623,18.99202525,48900.5,Norway,NO,NOR,Troms,4456
Trondheim,Trondheim,63.41665753,10.41666622,144336,Norway,NO,NOR,Sør-Trøndelag,4457
Bergen,Bergen,60.39100242,5.324522256,200389.5,Norway,NO,NOR,Hordaland,4458
Oslo,Oslo,59.91669029,10.74997921,707500,Norway,NO,NOR,Oslo,4459
Alayat Samail,Alayat Samail,23.3031887,57.97820756,32862.5,Oman,OM,OMN,Ad Dakhliyah,4460
Dawwah,Dawwah,20.63301577,58.90802161,1485.5,Oman,OM,OMN,Ash Sharqiyah,4461
Mirbat,Mirbat,16.99243695,54.69179317,1120,Oman,OM,OMN,Dhofar,4462
Ibri,Ibri,23.22538983,56.51695308,101640,Oman,OM,OMN,Al Dhahira,4463
Salalah,Salalah,17.02545819,54.08521521,183508.5,Oman,OM,OMN,Dhofar,4464
Suhar,Suhar,24.36197335,56.73441896,129811.5,Oman,OM,OMN,Al Batnah,4465
As Sib,As Sib,23.68024579,58.18253617,237816,Oman,OM,OMN,Muscat,4466
Nizwa,Nizwa,22.92638999,57.53141313,70429.5,Oman,OM,OMN,Ad Dakhliyah,4467
Sur,Sur,22.57581708,59.53480505,68738,Oman,OM,OMN,Ash Sharqiyah,4468
Muscat,Muscat,23.61332481,58.59331213,660779,Oman,OM,OMN,Muscat,4469
Parachinar,Parachinar,33.89918276,70.10082678,55685,Pakistan,PK,PAK,F.A.T.A.,4470
Sialkote,Sialkote,32.5200163,74.5600378,477396,Pakistan,PK,PAK,Punjab,4471
Sheikhu Pura,Sheikhu Pura,31.71998761,73.98999508,361303,Pakistan,PK,PAK,Punjab,4472
Gujrat,Gujrat,32.5799868,74.08001542,301506,Pakistan,PK,PAK,Punjab,4473
Sahiwal,Sahiwal,30.67173118,73.11180579,235695,Pakistan,PK,PAK,Punjab,4474
Chiniot,Chiniot,31.71998761,72.97997921,201781,Pakistan,PK,PAK,Punjab,4475
Rahim Yar Khan,Rahimyar Khan,28.4202407,70.29518184,353203,Pakistan,PK,PAK,Punjab,4476
Mansehra,Mansehra,34.3417914,73.19681352,66486,Pakistan,PK,PAK,Khyber-Pakhtunkhwa,4477
Kohat,Kohat,33.60268923,71.43268347,247227,Pakistan,PK,PAK,N.W.F.P.,4478
Abbottabad,Abbottabad,34.1495034,73.19950069,1032323.5,Pakistan,PK,PAK,N.W.F.P.,4479
Mardan,Mardan,34.20004295,72.0399849,300424,Pakistan,PK,PAK,N.W.F.P.,4480
Gwadar,Gwadar,25.13896812,62.32858801,37632.5,Pakistan,PK,PAK,Baluchistan,4481
Zhob,Zhob,31.34897666,69.4385933,69446.5,Pakistan,PK,PAK,Baluchistan,4482
Gilgit,Gilgit,35.91709576,74.30000199,124196.5,Pakistan,PK,PAK,Northern Areas,4483
Kasur,Kasur,31.12537274,74.45503129,290643,Pakistan,PK,PAK,Punjab,4484
Kundian,Kundian,32.45219098,71.47180253,35406,Pakistan,PK,PAK,Punjab,4485
Okara,Okara,30.81040489,73.45002803,223648,Pakistan,PK,PAK,Punjab,4486
Jhang,Jhang,31.2803762,72.32498043,341210,Pakistan,PK,PAK,Punjab,4487
Sargodha,Sargodha,32.08536582,72.6749849,542603,Pakistan,PK,PAK,Punjab,4488
Dera Ghazi Khan,Dera Ghazi Khan,30.06039899,70.63505774,236093,Pakistan,PK,PAK,Punjab,4489
Sadiqabad,Sadiqabad,28.3006356,70.13023067,189876,Pakistan,PK,PAK,Punjab,4490
Nawabshah,Nawabshah,26.24543805,68.40000037,229504,Pakistan,PK,PAK,Sind,4491
Bannu,Bannu,32.98897992,70.59857418,586209.5,Pakistan,PK,PAK,N.W.F.P.,4492
Dera Ismail Khan,Dera Ismail Khan,31.82899904,70.89855587,66676.5,Pakistan,PK,PAK,Khyber-Pakhtunkhwa,4493
Chaman,Chaman,30.92504905,66.44632117,88568,Pakistan,PK,PAK,Baluchistan,4494
Turbat,Turbat,25.99178428,63.07179846,111742.5,Pakistan,PK,PAK,Baluchistan,4495
Faisalabad,Faisalabad,31.40998069,73.10999711,2561797.5,Pakistan,PK,PAK,Punjab,4496
Rawalpindi,Rawalpindi,33.59997622,73.04002722,1800550.5,Pakistan,PK,PAK,Punjab,4497
Bahawalpur,Bahawalpur,29.38997479,71.67499426,552607,Pakistan,PK,PAK,Punjab,4498
Mirput Khas,Mirput Khas,25.53178652,69.01179765,286046,Pakistan,PK,PAK,Sind,4499
Sukkur,Sukkur,27.71356549,68.8485518,417767,Pakistan,PK,PAK,Sind,4500
Saidu,Saidu,34.75003522,72.34999182,1860310,Pakistan,PK,PAK,N.W.F.P.,4501
Gujranwala,Gujranwala,32.16042584,74.18502193,1448735.5,Pakistan,PK,PAK,Punjab,4502
Quetta,Quetta,30.22000165,67.02499385,750837.5,Pakistan,PK,PAK,Baluchistan,4503
Larkana,Larkana,27.56176597,68.20678218,364033,Pakistan,PK,PAK,Sind,4504
Islamabad,Islamabad,33.69999595,73.16663448,690800,Pakistan,PK,PAK,F.C.T.,4505
Multan,Multan,30.19997703,71.45500769,1479615,Pakistan,PK,PAK,Punjab,4506
Hyderabad,Hyderabad,25.379987,68.37498897,1422665,Pakistan,PK,PAK,Sind,4507
Peshawar,Peshawar,34.00501609,71.53500281,1260886.5,Pakistan,PK,PAK,N.W.F.P.,4508
Lahore,Lahore,31.55997154,74.35002478,6443944,Pakistan,PK,PAK,Punjab,4509
Karachi,Karachi,24.86999229,66.99000891,11877109.5,Pakistan,PK,PAK,Sind,4510
Koror,Koror,7.345226355,134.4695009,11200,Palau,PW,PLW,,4511
Melekeok,Melekeok,7.487396173,134.6265485,7026,Palau,PW,PLW,,4512
Ramallah,Ramallah,31.90294475,35.20620938,24599,Palestine,PS,PSE,,4513
Al Khalil,Al Khalil,31.54059287,35.09557328,220395.5,Palestine,PS,PSE,,4514
Nablus,Nablus,32.22148155,35.25442663,173153.5,Palestine,PS,PSE,,4515
Gaza,Gaza,31.52999921,34.44501868,477460.5,Palestine,PS,PSE,,4516
El Porvenir,El Porvenir,9.541686355,-78.97196299,10,Panama,PA,PAN,Kuna Yala,4517
Penonome,Penonome,8.509983133,-80.35998926,20580,Panama,PA,PAN,Coclé,4518
Chitre,Chitre,7.970016092,-80.42003727,44024,Panama,PA,PAN,Herrera,4519
Jaque,Jaque,7.518958353,-78.16601465,955,Panama,PA,PAN,Darién,4520
Bocas del Toro,Bocas del Toro,9.335350084,-82.2474707,6484,Panama,PA,PAN,Bocas del Toro,4521
Almirante,Almirante,9.30001243,-82.3999681,7442.5,Panama,PA,PAN,Bocas del Toro,4522
Las Tablas,Las Tablas,7.760390644,-80.28001998,9964,Panama,PA,PAN,Los Santos,4523
Santiago,Santiago,8.100369892,-80.98333622,45655,Panama,PA,PAN,Veraguas,4524
La Palma,La Palma,8.398181172,-78.14022811,1845,Panama,PA,PAN,Darién,4525
Colon,Colon,9.365021382,-79.8749801,170488,Panama,PA,PAN,Colón,4526
Balboa,Balboa,8.949982116,-79.56665267,62882,Panama,PA,PAN,Panama,4527
Puerto Armuelles,Puerto Armuelles,8.280023009,-82.87001693,22971,Panama,PA,PAN,Chiriquí,4528
David,David,8.433321146,-82.43332524,96448,Panama,PA,PAN,Chiriquí,4529
Panama City,Panama City,8.96801719,-79.53303715,844584,Panama,PA,PAN,Panama,4530
Wabag,Wabag,-5.490000005,143.7180037,3958,Papua New Guinea,PG,PNG,Enga,4531
Vanimo,Vanimo,-2.690000936,141.3039966,11204,Papua New Guinea,PG,PNG,Sandaun,4532
Kundiawa,Kundiawa,-6.022997883,144.9600127,9383,Papua New Guinea,PG,PNG,Chimbu,4533
Kerema,Kerema,-7.927001897,145.8379987,5646,Papua New Guinea,PG,PNG,Gulf,4534
Arawa,Arawa,-6.228000033,155.5659907,40266,Papua New Guinea,PG,PNG,North Solomons,4535
Lorengau,Lorengau,-2.032001997,147.2799966,5806,Papua New Guinea,PG,PNG,Manus,4536
Kimbe,Kimbe,-5.55000289,150.1430137,18847,Papua New Guinea,PG,PNG,West New Britain,4537
Daru,Daru,-9.109151958,143.2337226,15214,Papua New Guinea,PG,PNG,,4538
Sohano,Sohano,-5.429742201,154.6711375,2338,Papua New Guinea,PG,PNG,North Solomons,4539
Kieta,Kieta,-6.216275616,155.6333321,5284.5,Papua New Guinea,PG,PNG,North Solomons,4540
Mendi,Mendi,-6.144393698,143.6452266,21685.5,Papua New Guinea,PG,PNG,Southern Highlands,4541
Abau,Abau,-10.04260537,148.5650297,230,Papua New Guinea,PG,PNG,Central,4542
Alotau,Alotau,-10.30207273,150.4590743,11624,Papua New Guinea,PG,PNG,Milne Bay,4543
Popondetta,Popondetta,-8.769194724,148.2484082,25192,Papua New Guinea,PG,PNG,Northern,4544
Hoskins,Hoskins,-5.474615459,150.4099816,871,Papua New Guinea,PG,PNG,West New Britain,4545
Wewak,Wewak,-3.553492412,143.6367,21686.5,Papua New Guinea,PG,PNG,East Sepik,4546
Madang,Madang,-5.224811586,145.785251,44721,Papua New Guinea,PG,PNG,Madang,4547
Kavieng,Kavieng,-2.581284323,150.8129765,17109,Papua New Guinea,PG,PNG,New Ireland,4548
Goroka,Goroka,-6.083312155,145.3854821,29101,Papua New Guinea,PG,PNG,Eastern Highlands,4549
Mt. Hagen,Mt. Hagen,-5.86322223,144.2168196,46343.5,Papua New Guinea,PG,PNG,Western Highlands,4550
Rabaul,Rabaul,-4.205490385,152.1434307,5894,Papua New Guinea,PG,PNG,East New Britain,4551
Lae,Lae,-6.732988262,146.9900354,103653.5,Papua New Guinea,PG,PNG,Morobe,4552
Port Moresby,Port Moresby,-9.464707826,147.1925036,267434.5,Papua New Guinea,PG,PNG,Central,4553
Mariscal Estigarribia,Mariscal Jose F. Estigarribia,-22.03000205,-60.60999555,2250,Paraguay,PY,PRY,Boquerón,4554
Caacupe,Caacupe,-25.38700191,-57.14000047,21696,Paraguay,PY,PRY,Cordillera,4555
General Eugenio Alejandrino Garay,General Eugenio Alejandrino Garay,-20.51995034,-62.209986,972,Paraguay,PY,PRY,Boquerón,4556
Arroyos y Esteros,Arroyos y Esteros,-25.04995807,-57.08998845,2755,Paraguay,PY,PRY,Cordillera,4557
Villa Hayes,Villa Hayes,-25.09000731,-57.52998743,15643,Paraguay,PY,PRY,Presidente Hayes,4558
Fortin Falcon,Fortin Falcon,-23.05028685,-59.84994918,-99,Paraguay,PY,PRY,Presidente Hayes,4559
Puerto Pinasco,Puerto Pinasco,-22.64002765,-57.7899974,473.5,Paraguay,PY,PRY,Presidente Hayes,4560
Pozo Colorado,Pozo Colorado,-23.43000527,-58.85998377,2135,Paraguay,PY,PRY,Presidente Hayes,4561
San Pedro,San Pedro,-24.08996499,-57.07998906,7351,Paraguay,PY,PRY,San Pedro,4562
San Lorenzo,San Lorenzo,-25.34001788,-57.52003972,385532,Paraguay,PY,PRY,Asunción,4563
Ypacarai,Ypacarai,-25.40998777,-57.27997685,23805.5,Paraguay,PY,PRY,Asunción,4564
San Juan Bautista,San Juan Bautista,-26.67998777,-57.15001062,7882,Paraguay,PY,PRY,Misiones,4565
Paraguari,Paraguari,-25.62000079,-57.16001001,14480,Paraguay,PY,PRY,Paraguarí,4566
Nacunday,Nacunday,-26.02002806,-54.76994918,1185,Paraguay,PY,PRY,Alto Paraná,4567
Coronel Oviedo,Coronel Oviedo,-25.44998533,-56.4399506,69693.5,Paraguay,PY,PRY,Caaguazú,4568
Caazapa,Caazapa,-26.20001707,-56.38000594,5504,Paraguay,PY,PRY,Caazapá,4569
Ype Jhu,Ype Jhu,-23.91002765,-55.45998458,598,Paraguay,PY,PRY,Canindeyú,4570
Encarnacion,Encarnacion,-27.34718482,-55.87391878,251813.5,Paraguay,PY,PRY,Itapúa,4571
